Frame ID; Time; Collision Count; Red Mushroom Count; Brown Mushroom Count; RL Position X; RL Position Y; RL Position Z; Game Position X; Game Position Y; Game Position Z; Rotation X; Rotation Y; Rotation Z; Navigation State
757;00:00:33;0;0;0;0,1856686;0,8211347;-0,1612122;2,043451;0,009999931;-0,2136628;0,2051875;0,7423277;-0,1056263;W
758;00:00:34;0;0;0;0,1858767;0,8207877;-0,1614213;2,043451;0,009999931;-0,2136628;0,2062922;0,7424325;-0,1076291;W
759;00:00:35;0;0;0;0,1860405;0,8204368;-0,1615774;2,043451;0,009999931;-0,2136628;0,2074114;0,7424705;-0,1098851;W
760;00:00:36;0;0;0;0,1862959;0,8199729;-0,1617734;2,043451;0,009999931;-0,2136628;0,2088069;0,7423363;-0,1127731;W
761;00:00:38;0;0;0;0,1866683;0,8194447;-0,1620283;2,043451;0,009999931;-0,2136628;0,2104746;0,7420939;-0,1159206;W
762;00:00:39;0;0;0;0,1870791;0,8189457;-0,1622805;2,043451;0,009999931;-0,2136628;0,2126762;0,7413692;-0,119923;W
763;00:00:40;0;0;0;0,1874729;0,818453;-0,1625404;2,043451;0,009999931;-0,2136628;0,2147582;0,7401512;-0,1242568;W
764;00:00:41;0;0;0;0,1879133;0,8179178;-0,1627114;2,043451;0,009999931;-0,2136628;0,2170492;0,7384717;-0,1289355;W
765;00:00:42;0;0;0;0,1883115;0,8175238;-0,1627931;2,043451;0,009999931;-0,2136628;0,2189949;0,7360367;-0,1342641;W
766;00:00:43;0;0;0;0,1886541;0,8171555;-0,1628018;2,043451;0,009999931;-0,2136628;0,2202848;0,7330395;-0,13931;W
767;00:00:44;0;0;0;0,1891001;0,8167335;-0,1626336;2,043451;0,009999931;-0,2136628;0,2212109;0,7293515;-0,1441612;W
768;00:00:45;0;0;0;0,1895288;0,8164049;-0,1623429;2,043451;0,009999931;-0,2136628;0,2223652;0,7256972;-0,1483908;W
769;00:00:46;0;0;0;0,1900731;0,8160692;-0,1619008;2,043451;0,009999931;-0,2136628;0,2230092;0,7217658;-0,1517467;W
770;00:00:48;0;0;0;0,1910781;0,8158731;-0,1614294;2,043451;0,009999931;-0,2136628;0,2227496;0,7173643;-0,1545709;W
771;00:00:49;0;0;0;0,1917387;0,8156596;-0,1610536;2,043451;0,009999931;-0,2136628;0,2218371;0,712473;-0,1570297;W
772;00:00:50;0;0;0;0,1924878;0,8156319;-0,1606894;2,043451;0,009999931;-0,2136628;0,2201421;0,7061754;-0,1584672;W
773;00:00:51;0;0;0;0,1934742;0,8157449;-0,1602697;2,043451;0,009999931;-0,2136628;0,2184958;0,6994271;-0,1594011;W
774;00:00:52;0;0;0;0,1945223;0,8158457;-0,159905;2,043451;0,009999931;-0,2136628;0,2160851;0,6912301;-0,1590035;W
775;00:00:53;0;0;0;0,1957718;0,8159847;-0,1594719;2,043451;0,009999931;-0,2136628;0,212629;0,681994;-0,1578638;W
776;00:00:54;0;0;0;0,1974789;0,8161965;-0,1585433;2,043451;0,009999931;-0,2136628;0,2085888;0,6726503;-0,1563661;W
777;00:00:55;0;0;0;0,1992499;0,8162733;-0,1574878;2,043451;0,009999931;-0,2136628;0,203987;0,6620848;-0,1548193;W
778;00:00:56;0;0;0;0,2012175;0,8161382;-0,1561376;2,043451;0,009999931;-0,2136628;0,1993418;0,6528122;-0,1530854;W
779;00:00:58;0;0;0;0,2030576;0,8153078;-0,1544329;2,043451;0,009999931;-0,2136628;0,1948406;0,6442546;-0,1504482;W
780;00:00:59;0;0;0;0,2056171;0,8147177;-0,1526272;2,043451;0,009999931;-0,2136628;0,1908339;0,6349726;-0,1474869;W
781;00:00:60;0;0;0;0,2082165;0,8140563;-0,150937;2,043451;0,009999931;-0,2136628;0,187563;0,6252235;-0,1446278;W
782;00:00:61;0;0;0;0,2102476;0,8126684;-0,1491788;2,043451;0,009999931;-0,2136628;0,1839799;0,6146101;-0,1419551;W
783;00:00:62;0;0;0;0,2129291;0,8117586;-0,1473872;2,043451;0,009999931;-0,2136628;0,1798895;0,6037424;-0,1397252;W
784;00:00:63;0;0;0;0,2151097;0,8103387;-0,1456797;2,043451;0,009999931;-0,2136628;0,1763912;0,5916092;-0,1379934;W
785;00:00:64;0;0;0;0,2168239;0,8088879;-0,1439702;2,043451;0,009999931;-0,2136628;0,1740012;0,5787372;-0,1364076;W
786;00:00:65;0;0;0;0,2194179;0,8079066;-0,1418617;2,043451;0,009999931;-0,2136628;0,1731088;0,5649172;-0,1355785;W
787;00:00:67;0;0;0;0,2218553;0,8068809;-0,1396132;2,043451;0,009999931;-0,2136628;0,1733264;0,5512585;-0,1348522;W
788;00:00:68;0;0;0;0,2228955;0,8047159;-0,1377295;2,043451;0,009999931;-0,2136628;0,1731894;0,53748;-0,1336498;W
789;00:00:69;0;0;0;0,22497;0,8034365;-0,135442;2,043451;0,009999931;-0,2136628;0,1721966;0,5238734;-0,1342582;W
790;00:00:70;0;0;0;0,227055;0,802186;-0,1332041;2,043451;0,009999931;-0,2136628;0,1717419;0,5099808;-0,1345859;W
791;00:00:71;0;0;0;0,2276202;0,7999784;-0,1309468;2,043451;0,009999931;-0,2136628;0,1721268;0,4970299;-0,1345342;W
792;00:00:72;0;0;0;0,2292272;0,7989812;-0,1283412;2,043451;0,009999931;-0,2136628;0,1733496;0,4845842;-0,1342083;W
793;00:00:73;0;0;0;0,2309812;0,7982469;-0,1257386;2,043451;0,009999931;-0,2136628;0,1762912;0,4714864;-0,1334932;W
794;00:00:74;0;0;0;0,2304808;0,7968084;-0,1236891;2,043451;0,009999931;-0,2136628;0,1819066;0,4580835;-0,1319277;W
795;00:00:76;0;0;0;0,231547;0,7964852;-0,1211089;2,043451;0,009999931;-0,2136628;0,1881248;0,4452103;-0,1306684;W
796;00:00:77;0;0;0;0,2326528;0,7959352;-0,118708;2,043451;0,009999931;-0,2136628;0,1930371;0,4325512;-0,1301691;W
797;00:00:78;0;0;0;0,2318763;0,7944166;-0,1170286;2,043451;0,009999931;-0,2136628;0,197552;0,4196483;-0,1292591;N
798;00:00:79;0;0;0;0,2327911;0,794205;-0,1149963;2,043451;0,009999931;-0,2136628;0,2029007;0,4062307;-0,1282709;N
799;00:00:80;0;0;0;0,2336019;0,7940703;-0,1130352;2,043451;0,009999931;-0,2136628;0,2083663;0,3923607;-0,1274243;N
800;00:00:81;0;0;0;0,2322298;0,7928712;-0,1118902;2,043451;0,009999931;-0,2136628;0,2135257;0,3788485;-0,1264419;N
801;00:00:82;0;0;0;0,232659;0,792789;-0,1100836;2,043451;0,009999931;-0,2136628;0,2182002;0,3673028;-0,126128;N
802;00:00:83;0;0;0;0,2335585;0,7929347;-0,1082108;2,043451;0,009999931;-0,2136628;0,2215897;0,3564638;-0,1262576;N
803;00:00:84;0;0;0;0,2322747;0,7916743;-0,1068742;2,043451;0,009999931;-0,2136628;0,2241276;0,3475061;-0,124906;N
804;00:00:86;0;0;0;0,2326099;0,7915246;-0,1051346;2,043451;0,009999931;-0,2136628;0,2281616;0,3385651;-0,1227868;N
805;00:00:87;0;0;0;0,2333719;0,7917623;-0,1034817;2,043451;0,009999931;-0,2136628;0,2337141;0,3278687;-0,1210196;N
806;00:00:88;0;0;0;0,2327815;0,7911088;-0,1023947;2,043451;0,009999931;-0,2136628;0,2393287;0,3182888;-0,1183222;N
807;00:00:89;0;0;0;0,2330791;0,7909111;-0,1007962;2,043451;0,009999931;-0,2136628;0,2435926;0,310556;-0,1157506;N
808;00:00:90;0;0;0;0,2338141;0,7909023;-0,0991402;2,043451;0,009999931;-0,2136628;0,2474024;0,3037217;-0,1127797;N
809;00:00:91;0;0;0;0,2335018;0,7901075;-0,09777263;2,043451;0,009999931;-0,2136628;0,2515787;0,2958824;-0,1091839;N
810;00:00:92;0;0;0;0,2339536;0,7896195;-0,09636888;2,043451;0,009999931;-0,2136628;0,2551495;0,287576;-0,1043666;N
811;00:00:93;0;0;0;0,2351607;0,7896714;-0,09490064;2,043451;0,009999931;-0,2136628;0,2591469;0,2780714;-0,09948276;N
812;00:00:94;0;0;0;0,2350236;0,7889565;-0,09381202;2,043451;0,009999931;-0,2136628;0,2630036;0,2687436;-0,09502133;N
813;00:00:96;0;0;0;0,2354339;0,7886829;-0,0925459;2,043451;0,009999931;-0,2136628;0,2654655;0,2604072;-0,09148458;N
814;00:00:97;0;0;0;0,2368909;0,7891911;-0,09097251;2,043451;0,009999931;-0,2136628;0,2686381;0,2515322;-0,08867955;N
815;00:00:98;0;0;0;0,2366825;0,7887859;-0,08975646;2,043451;0,009999931;-0,2136628;0,2720323;0,2415072;-0,08472594;N
816;00:00:99;0;0;0;0,2369789;0,7886572;-0,08858141;2,043451;0,009999931;-0,2136628;0,2747712;0,230568;-0,08036143;N
817;00:01:00;0;0;0;0,2381872;0,7891718;-0,08724579;2,043451;0,009999931;-0,2136628;0,2774699;0,219434;-0,07667986;N
818;00:01:01;0;0;0;0,2378117;0,7887065;-0,0862169;2,043451;0,009999931;-0,2136628;0,2797303;0,2086894;-0,07272889;N
819;00:01:02;0;0;0;0,2378687;0,788505;-0,08524749;2,043451;0,009999931;-0,2136628;0,2809757;0,1994192;-0,06952427;N
820;00:01:03;0;0;0;0,238469;0,788827;-0,08414468;2,043451;0,009999931;-0,2136628;0,2812332;0,1924429;-0,06745304;N
821;00:01:05;0;0;0;0,2376708;0,7882336;-0,08337089;2,043451;0,009999931;-0,2136628;0,2810572;0,1869757;-0,06562641;N
822;00:01:06;0;0;0;0,2373108;0,7879986;-0,08243731;2,043451;0,009999931;-0,2136628;0,2806585;0,1822532;-0,06392372;N
823;00:01:07;0;0;0;0,2368482;0,7881711;-0,0816392;2,043451;0,009999931;-0,2136628;0,2804787;0,1777922;-0,06256328;N
824;00:01:08;0;0;0;0,2361549;0,7877557;-0,08088425;2,043451;0,009999931;-0,2136628;0,2805828;0,1730178;-0,06066756;N
825;00:01:09;0;0;0;0,2356178;0,7874904;-0,08014372;2,043451;0,009999931;-0,2136628;0,2808012;0,1687718;-0,05957463;N
826;00:01:10;0;0;0;0,2350751;0,7872031;-0,07945064;2,043451;0,009999931;-0,2136628;0,2808004;0,1644315;-0,05846785;N
827;00:01:11;0;0;0;0,2345084;0,7869228;-0,07875827;2,043451;0,009999931;-0,2136628;0,2802286;0,1600659;-0,05726596;N
828;00:01:12;0;0;0;0,2338921;0,7865126;-0,07832226;2,043451;0,009999931;-0,2136628;0,2787517;0,1558403;-0,05639645;N
829;00:01:13;0;0;0;0,2332457;0,7861168;-0,07792941;2,043451;0,009999931;-0,2136628;0,2768376;0,1521822;-0,05578378;N
830;00:01:15;0;0;0;0,2330302;0,7860002;-0,07743838;2,043451;0,009999931;-0,2136628;0,2748207;0,1491353;-0,0554805;N
831;00:01:16;0;0;0;0,2323753;0,7856677;-0,07703885;2,043451;0,009999931;-0,2136628;0,2736025;0,1462168;-0,05528214;N
832;00:01:17;0;0;0;0,2315556;0,7855094;-0,07660839;2,043451;0,009999931;-0,2136628;0,273396;0,1439547;-0,05526563;N
833;00:01:18;0;0;0;0,2314633;0,7856327;-0,07601556;2,043451;0,009999931;-0,2136628;0,2735541;0,1411444;-0,05464916;N
834;00:01:19;0;0;0;0,2307655;0,7854466;-0,07539329;2,043451;0,009999931;-0,2136628;0,2744624;0,1373644;-0,05310581;N
835;00:01:20;0;0;0;0,2301522;0,7854207;-0,07485542;2,043451;0,009999931;-0,2136628;0,275034;0,1325796;-0,0506862;N
836;00:01:21;0;0;0;0,230106;0,7856004;-0,07424065;2,043451;0,009999931;-0,2136628;0,2751633;0,1278534;-0,04840464;N
837;00:01:22;0;0;0;0,229329;0,785311;-0,07379475;2,043451;0,009999931;-0,2136628;0,2743365;0,1240359;-0,04660262;N
838;00:01:24;0;0;0;0,2286714;0,7850637;-0,07329509;2,043451;0,009999931;-0,2136628;0,2730548;0,1205196;-0,04511733;N
839;00:01:25;0;0;0;0,22834;0,7850952;-0,07245466;2,043451;0,009999931;-0,2136628;0,2724216;0,116738;-0,0437204;N
840;00:01:26;0;0;0;0,2273625;0,7847485;-0,07193604;2,043451;0,009999931;-0,2136628;0,2723759;0,1127811;-0,04290576;N
841;00:01:27;0;0;0;0,226282;0,7845067;-0,07143912;2,043451;0,009999931;-0,2136628;0,2722965;0,1090699;-0,04243724;N
842;00:01:28;0;0;0;0,2257751;0,7844363;-0,07077846;2,043451;0,009999931;-0,2136628;0,2725894;0,1054366;-0,04248888;N
843;00:01:29;0;0;0;0,2247049;0,7839894;-0,07024315;2,043451;0,009999931;-0,2136628;0,2727454;0,1018892;-0,04268338;N
844;00:01:30;0;0;0;0,2237829;0,783614;-0,06970051;2,043451;0,009999931;-0,2136628;0,2731736;0,09856582;-0,04349485;N
845;00:01:31;0;0;0;0,2233764;0,7835682;-0,06894752;2,043451;0,009999931;-0,2136628;0,2736711;0,0952195;-0,04439096;N
846;00:01:32;0;0;0;0,2222921;0,7830514;-0,06854251;2,043451;0,009999931;-0,2136628;0,2740837;0,09244543;-0,04593301;N
847;00:01:34;0;0;0;0,2214693;0,782638;-0,06812289;2,043451;0,009999931;-0,2136628;0,2746555;0,09003054;-0,04816352;N
848;00:01:35;0;0;0;0,2210385;0,7824431;-0,06766263;2,043451;0,009999931;-0,2136628;0,275267;0,08810433;-0,05108204;N
849;00:01:36;0;0;0;0,2199181;0,7817323;-0,06746748;2,043451;0,009999931;-0,2136628;0,2757227;0,08704659;-0,05537608;N
850;00:01:37;0;0;0;0,2192065;0,7810104;-0,06719771;2,043451;0,009999931;-0,2136628;0,2760411;0,08563258;-0,06056573;N
851;00:01:38;0;0;0;0,2187418;0,7805561;-0,06703076;2,043451;0,009999931;-0,2136628;0,2771707;0,08324621;-0,06518717;N
852;00:01:39;0;0;0;0,2177032;0,7796914;-0,06694219;2,043451;0,009999931;-0,2136628;0,2789926;0,08036814;-0,0701169;N
853;00:01:40;0;0;0;0,2167851;0,7788523;-0,06675711;2,043451;0,009999931;-0,2136628;0,2811723;0,07721904;-0,07445006;N
854;00:01:41;0;0;0;0,2164298;0,7781897;-0,06652078;2,043451;0,009999931;-0,2136628;0,2839577;0,07357242;-0,07891823;N
855;00:01:42;0;0;0;0,2154523;0,7770682;-0,0663065;2,043451;0,009999931;-0,2136628;0,2865013;0,06950446;-0,08344144;N
856;00:01:44;0;0;0;0,2146856;0,7761185;-0,06605396;2,043451;0,009999931;-0,2136628;0,289558;0,06487877;-0,08791682;N
857;00:01:45;0;0;0;0,2144192;0,7753149;-0,06568286;2,043451;0,009999931;-0,2136628;0,2931343;0,05970905;-0,09245133;N
858;00:01:46;0;0;0;0,213555;0,7740771;-0,06552938;2,043451;0,009999931;-0,2136628;0,2959995;0,05496791;-0,09750608;N
859;00:01:47;0;0;0;0,2132908;0,7731193;-0,06523147;2,043451;0,009999931;-0,2136628;0,2985263;0,05048722;-0,1024199;N
860;00:01:48;0;0;0;0,2140011;0,7735447;-0,06516483;2,043451;0,009999931;-0,2136628;0,298124;0,050751;-0,1019401;N
861;00:01:49;0;0;0;0,2122036;0,771033;-0,06469956;2,043451;0,009999931;-0,2136628;0,3028192;0,04105953;-0,1112562;N
862;00:01:50;0;0;0;0,2114071;0,7698752;-0,06433526;2,043451;0,009999931;-0,2136628;0,3047312;0,03520171;-0,1143906;N
863;00:01:51;0;0;0;0,2114578;0,7692929;-0,06387332;2,043451;0,009999931;-0,2136628;0,3072166;0,02804805;-0,116085;N
864;00:01:53;0;0;0;0,2108771;0,7683766;-0,0634934;2,043451;0,009999931;-0,2136628;0,3089871;0,02006291;-0,1163581;N
865;00:01:54;0;0;0;0,2104779;0,7674498;-0,06311122;2,043451;0,009999931;-0,2136628;0,3095369;0,01291996;-0,1166126;N
866;00:01:55;0;0;0;0,2104737;0,7669807;-0,06258193;2,043451;0,009999931;-0,2136628;0,3090652;0,006637582;-0,1157222;N
867;00:01:56;0;0;0;0,2098359;0,7662219;-0,06237009;2,043451;0,009999931;-0,2136628;0,307811;0,00178765;-0,1150884;N
868;00:01:57;0;0;0;0,2092515;0,7656325;-0,06214848;2,043451;0,009999931;-0,2136628;0,3059043;-0,001796588;-0,1144145;N
869;00:01:58;0;0;0;0,2093791;0,765842;-0,06151971;2,043451;0,009999931;-0,2136628;0,3039956;-0,004592902;-0,1126968;N
870;00:01:59;0;0;0;0,2086967;0,7656514;-0,0611842;2,043451;0,009999931;-0,2136628;0,3020701;-0,00721753;-0,1106895;N
871;00:01:60;0;0;0;0,2079729;0,7658269;-0,06078306;2,043451;0,009999931;-0,2136628;0,3005148;-0,0102642;-0,1067335;N
872;00:01:61;0;0;0;0,2082337;0,7666984;-0,06019673;2,043451;0,009999931;-0,2136628;0,2994461;-0,01393666;-0,1022833;N
873;00:01:63;0;0;0;0,2075149;0,767283;-0,05972436;2,043451;0,009999931;-0,2136628;0,2979554;-0,01741305;-0,09656138;N
874;00:01:64;0;0;0;0,2064542;0,7679015;-0,05929145;2,043451;0,009999931;-0,2136628;0,2964633;-0,02074975;-0,09016254;N
875;00:01:65;0;0;0;0,2066242;0,7692869;-0,05847135;2,043451;0,009999931;-0,2136628;0,2951339;-0,02400458;-0,08392499;N
876;00:01:66;0;0;0;0,2056221;0,7701343;-0,05794749;2,043451;0,009999931;-0,2136628;0,2936189;-0,02686968;-0,07699841;N
877;00:01:67;0;0;0;0,2041365;0,7706878;-0,05750719;2,043451;0,009999931;-0,2136628;0,2921264;-0,02929669;-0,07094641;N
878;00:01:68;0;0;0;0,2041835;0,7722928;-0,05654427;2,043451;0,009999931;-0,2136628;0,2906444;-0,03167485;-0,06516282;N
879;00:01:69;0;0;0;0,2031654;0,7731054;-0,05605873;2,043451;0,009999931;-0,2136628;0,2886488;-0,0342682;-0,05981503;N
880;00:01:70;0;0;0;0,201969;0,7739428;-0,05565265;2,043451;0,009999931;-0,2136628;0,2869595;-0,03694122;-0,05479604;N
881;00:01:72;0;0;0;0,2016145;0,7750961;-0,05502793;2,043451;0,009999931;-0,2136628;0,2853476;-0,03999802;-0,05013383;N
882;00:01:73;0;0;0;0,2006501;0,7757576;-0,05454597;2,043451;0,009999931;-0,2136628;0,2836786;-0,04339866;-0,04532827;N
883;00:01:74;0;0;0;0,1992663;0,7761622;-0,05416355;2,043451;0,009999931;-0,2136628;0,2821187;-0,04696747;-0,04095039;N
884;00:01:75;0;0;0;0,1990215;0,7769853;-0,05343714;2,043451;0,009999931;-0,2136628;-0,2801393;0,05066492;0,03701181;N
885;00:01:76;0;0;0;0,1981763;0,777286;-0,05296788;2,043451;0,009999931;-0,2136628;-0,2780455;0,05482137;0,0332003;N
886;00:01:77;0;0;0;0,1969844;0,7770696;-0,0526785;2,043451;0,009999931;-0,2136628;-0,2758932;0,05912327;0,03010549;N
887;00:01:78;0;0;0;0,1968399;0,7774689;-0,0523847;2,043451;0,009999931;-0,2136628;-0,2736549;0,06292097;0,02729908;N
888;00:01:79;0;0;0;0,1960777;0,7774343;-0,05217084;2,043451;0,009999931;-0,2136628;-0,2712678;0,06570391;0,02485049;N
889;00:01:80;0;0;0;0,1948506;0,7769889;-0,05206832;2,043451;0,009999931;-0,2136628;-0,2688892;0,06738796;0,02322921;N
890;00:01:82;0;0;0;0,1945614;0,7771561;-0,05176166;2,043451;0,009999931;-0,2136628;-0,2665818;0,06930721;0,02154181;N
891;00:01:83;0;0;0;0,1938332;0,7769305;-0,05157879;2,043451;0,009999931;-0,2136628;-0,2645067;0,07135781;0,02017617;N
892;00:01:84;0;0;0;0,1928993;0,7763477;-0,0513933;2,043451;0,009999931;-0,2136628;-0,2627587;0,07453489;0,01828478;N
893;00:01:85;0;0;0;0,1927551;0,7763724;-0,05105266;2,043451;0,009999931;-0,2136628;-0,2616153;0,07864667;0,01622755;N
894;00:01:86;0;0;0;0,1921269;0,7761485;-0,05088899;2,043451;0,009999931;-0,2136628;-0,2606091;0,0825098;0,01438583;N
895;00:01:87;0;0;0;0,1913146;0,7755154;-0,05080464;2,043451;0,009999931;-0,2136628;-0,2599775;0,08590747;0,0132482;N
896;00:01:88;0;0;0;0,1911198;0,7755385;-0,05062822;2,043451;0,009999931;-0,2136628;-0,2594197;0,08841333;0,01271633;N
897;00:01:89;0;0;0;0,1904322;0,7752771;-0,05061927;2,043451;0,009999931;-0,2136628;-0,2587318;0,09042612;0,01249954;N
898;00:01:91;0;0;0;0,1892749;0,7746517;-0,05074868;2,043451;0,009999931;-0,2136628;-0,2582738;0,09166932;0,01327481;N
899;00:01:92;0;0;0;0,189;0,7746616;-0,05095485;2,043451;0,009999931;-0,2136628;-0,2578806;0,09285089;0,01434899;N
900;00:01:93;0;0;0;0,1883796;0,7746038;-0,05104724;2,043451;0,009999931;-0,2136628;-0,2578652;0,09435471;0,01552739;N
901;00:01:94;0;0;0;0,1875983;0,7745075;-0,05118993;2,043451;0,009999931;-0,2136628;-0,2588236;0,09618903;0,0166382;N
902;00:01:95;0;0;0;0,1874593;0,7751331;-0,05132529;2,043451;0,009999931;-0,2136628;-0,2605816;0,09761181;0,01753905;N
903;00:01:96;0;0;0;0,1868006;0,7754866;-0,05150875;2,043451;0,009999931;-0,2136628;-0,2620092;0,09835733;0,01771286;N
904;00:01:97;0;0;0;0,1857463;0,7756163;-0,05176178;2,043451;0,009999931;-0,2136628;-0,2632478;0,09867192;0,01740159;N
905;00:01:98;0;0;0;0,1855632;0,7762306;-0,05193534;2,043451;0,009999931;-0,2136628;-0,2638866;0,09950583;0,01639989;N
906;00:01:99;0;0;0;0,1848665;0,7765219;-0,05207047;2,043451;0,009999931;-0,2136628;-0,264122;0,100786;0,01469302;N
907;00:02:01;0;0;0;0,183446;0,7764093;-0,05234328;2,043451;0,009999931;-0,2136628;-0,2643547;0,1023844;0,0127183;N
908;00:02:02;0;0;0;0,1834568;0,7770348;-0,05234715;2,043451;0,009999931;-0,2136628;-0,2646624;0,1040898;0,01111541;N
909;00:02:03;0;0;0;0,182938;0,7772604;-0,05237755;2,043451;0,009999931;-0,2136628;-0,2647341;0,105832;0,01023765;N
910;00:02:04;0;0;0;0,1822189;0,7772291;-0,0524576;2,043451;0,009999931;-0,2136628;-0,2648649;0,1074783;0,009793903;N
911;00:02:05;0;0;0;0,1822733;0,77767;-0,05239239;2,043451;0,009999931;-0,2136628;-0,2645507;0,1086432;0,0095741;N
912;00:02:06;0;0;0;0,181897;0,7777163;-0,05241457;2,043451;0,009999931;-0,2136628;-0,2639862;0,1095412;0,009388341;N
913;00:02:07;0;0;0;0,1810874;0,7774695;-0,05247506;2,043451;0,009999931;-0,2136628;-0,2636737;0,1105817;0,008846884;N
914;00:02:08;0;0;0;0,1812819;0,7777384;-0,0523977;2,043451;0,009999931;-0,2136628;-0,2633612;0,1120082;0,008310585;N
915;00:02:10;0;0;0;0,1809288;0,7777318;-0,05222419;2,043451;0,009999931;-0,2136628;-0,2630246;0,1138643;0,007544469;N
916;00:02:11;0;0;0;0,1801356;0,7774503;-0,05205777;2,043451;0,009999931;-0,2136628;-0,2627706;0,1162986;0,006799224;N
917;00:02:12;0;0;0;0,1803294;0,7777416;-0,05166206;2,043451;0,009999931;-0,2136628;-0,2621937;0,1192819;0,006190377;N
918;00:02:13;0;0;0;0,1800541;0,7778477;-0,05135676;2,043451;0,009999931;-0,2136628;-0,2618032;0,1225567;0,00521269;N
919;00:02:14;0;0;0;0,1798784;0,7780607;-0,05110106;2,043451;0,009999931;-0,2136628;-0,2608496;0,1255167;0,004061421;N
