Frame ID; Time; Collision Count; Red Mushroom Count; Brown Mushroom Count; RL Position X; RL Position Y; RL Position Z; Game Position X; Game Position Y; Game Position Z; Navigation State
37;00:00:61;0;0;0;-1,388208;1,00271;0,130043;0;0;0;nothing
38;00:00:62;0;0;0;-1,387533;1,007262;0,1324134;0;0;0;nothing
39;00:00:63;0;0;0;-1,387582;1,011361;0,1348762;0;0;0;nothing
40;00:00:64;0;0;0;-1,387646;1,015402;0,1378601;0;0;0;nothing
41;00:00:65;0;0;0;-1,387227;1,019656;0,1409674;0;0;0;nothing
42;00:00:66;0;0;0;-1,386966;1,023729;0,144492;0;0;0;nothing
43;00:00:67;0;0;0;-1,386466;1,027946;0,1483733;0;0;0;nothing
44;00:00:68;0;0;0;-1,385279;1,032533;0,1521478;0;0;0;nothing
45;00:00:69;0;0;0;-1,384139;1,037122;0,1562554;0;0;0;nothing
46;00:00:71;0;0;0;-1,382784;1,041664;0,1603939;0;0;0;nothing
47;00:00:72;0;0;0;-1,381281;1,046178;0,1645378;0;0;0;nothing
48;00:00:73;0;0;0;-1,380072;1,050495;0,1690903;0;0;0;nothing
49;00:00:74;0;0;0;-1,379115;1,054747;0,1740302;0;0;0;nothing
50;00:00:75;0;0;0;-1,377879;1,058988;0,1791983;0;0;0;nothing
51;00:00:76;0;0;0;-1,37699;1,062763;0,184239;0;0;0;nothing
52;00:00:77;0;0;0;-1,375887;1,066289;0,189135;0;0;0;nothing
53;00:00:78;0;0;0;-1,374653;1,069765;0,1940526;0;0;0;nothing
54;00:00:80;0;0;0;-1,373355;1,072311;0,1993138;0;0;0;nothing
55;00:00:81;0;0;0;-1,372615;1,074323;0,2047351;0;0;0;nothing
56;00:00:82;0;0;0;-1,370603;1,077154;0,2109914;0;0;0;nothing
57;00:00:83;0;0;0;-1,369041;1,07997;0,2172222;0;0;0;nothing
58;00:00:84;0;0;0;-1,367257;1,083107;0,2237304;0;0;0;nothing
59;00:00:85;0;0;0;-1,365791;1,086292;0,2299361;0;0;0;nothing
60;00:00:86;0;0;0;-1,363871;1,089467;0,2362167;0;0;0;nothing
61;00:00:87;0;0;0;-1,362708;1,092046;0,2422365;0;0;0;nothing
62;00:00:89;0;0;0;-1,360436;1,095263;0,2484057;0;0;0;nothing
63;00:00:90;0;0;0;-1,358635;1,09806;0,2542503;0;0;0;nothing
64;00:00:91;0;0;0;-1,357791;1,099974;0,2596208;0;0;0;nothing
65;00:00:92;0;0;0;-1,3557;1,102356;0,2650238;0;0;0;nothing
66;00:00:93;0;0;0;-1,353878;1,104445;0,2703374;0;0;0;nothing
67;00:00:94;0;0;0;-1,352974;1,105411;0,2750238;0;0;0;nothing
68;00:00:96;0;0;0;-1,350803;1,107132;0,2798098;0;0;0;nothing
69;00:00:97;0;0;0;-1,348888;1,108552;0,2844085;0;0;0;nothing
70;00:00:98;0;0;0;-1,347726;1,109134;0,2883829;0;0;0;nothing
71;00:00:99;0;0;0;-1,345483;1,110431;0,2924591;0;0;0;nothing
72;00:01:00;0;0;0;-1,34358;1,111493;0,2959692;0;0;0;nothing
73;00:01:01;0;0;0;-1,342508;1,111939;0,2989073;0;0;0;walking
74;00:01:02;0;0;0;-1,340611;1,112831;0,3014247;0;0;0;walking
75;00:01:04;0;0;0;-1,339035;1,113408;0,3035457;0;0;0;walking
76;00:01:05;0;0;0;-1,338132;1,113177;0,3050708;0;0;0;walking
77;00:01:06;0;0;0;-1,336609;1,1131;0,305895;0;0;0;walking
78;00:01:07;0;0;0;-1,335201;1,112734;0,3064104;0;0;0;walking
79;00:01:08;0;0;0;-1,334481;1,111782;0,306226;0;0;0;walking
80;00:01:09;0;0;0;-1,332642;1,111749;0,3065305;0;0;0;walking
81;00:01:10;0;0;0;-1,330399;1,111641;0,3065459;0;0;0;walking
82;00:01:11;0;0;0;-1,328657;1,111114;0,3062811;0;0;0;walking
83;00:01:12;0;0;0;-1,325704;1,111252;0,3059982;0;0;0;walking
84;00:01:14;0;0;0;-1,322825;1,11116;0,3051433;0;0;0;walking
85;00:01:15;0;0;0;-1,321141;1,110384;0,3037478;0;0;0;walking
86;00:01:16;0;0;0;-1,317972;1,11008;0,3022102;0;0;0;walking
87;00:01:17;0;0;0;-1,314689;1,109508;0,3002716;0;0;0;walking
88;00:01:18;0;0;0;-1,312194;1,108332;0,2980617;0;0;0;walking
89;00:01:19;0;0;0;-1,308124;1,107602;0,2960684;0;0;0;walking
90;00:01:20;0;0;0;-1,303928;1,106621;0,2937321;0;0;0;walking
91;00:01:21;0;0;0;-1,300233;1,104887;0,2908174;0;0;0;walking
92;00:01:23;0;0;0;-1,295219;1,103926;0,2883587;0;0;0;walking
93;00:01:24;0;0;0;-1,290249;1,102669;0,2852004;0;0;0;walking
94;00:01:25;0;0;0;-1,286017;1,101236;0,2815439;0;0;0;walking
95;00:01:26;0;0;0;-1,281194;1,100492;0,2778268;0;0;0;walking
96;00:01:27;0;0;0;-1,276696;1,099743;0,2735605;0;0;0;walking
97;00:01:28;0;0;0;-1,27273;1,098575;0,269179;0;0;0;walking
98;00:01:29;0;0;0;-1,268266;1,097779;0,264415;0;0;0;walking
99;00:01:30;0;0;0;-1,263811;1,097051;0,2596456;0;0;0;walking
100;00:01:31;0;0;0;-1,259819;1,096032;0,2546266;0;0;0;walking
101;00:01:33;0;0;0;-1,254667;1,095388;0,2499909;0;0;0;walking
102;00:01:34;0;0;0;-1,249649;1,09443;0,2449923;0;0;0;walking
103;00:01:35;0;0;0;-1,244889;1,09295;0,2394896;0;0;0;walking
104;00:01:36;0;0;0;-1,239414;1,091846;0,2344045;0;0;0;walking
105;00:01:37;0;0;0;-1,233899;1,090506;0,2288867;0;0;0;walking
106;00:01:38;0;0;0;-1,228466;1,088838;0,223121;0;0;0;walking
107;00:01:39;0;0;0;-1,222292;1,087728;0,2179402;0;0;0;walking
108;00:01:41;0;0;0;-1,215726;1,086249;0,2120654;0;0;0;walking
109;00:01:42;0;0;0;-1,209082;1,085366;0,20688;0;0;0;walking
110;00:01:42;0;0;0;-1,202741;1,084154;0,2013342;0;0;0;walking
111;00:01:43;0;0;0;-1,195737;1,083049;0,195583;0;0;0;walking
112;00:01:44;0;0;0;-1,189289;1,081755;0,1895918;0;0;0;walking
113;00:01:45;0;0;0;-1,181732;1,081257;0,1839362;0;0;0;walking
114;00:01:47;0;0;0;-1,174812;1,080429;0,1783276;0;0;0;walking
115;00:01:48;0;0;0;-1,16795;1,079564;0,1727891;0;0;0;walking
116;00:01:49;0;0;0;-1,160315;1,079445;0,1674709;0;0;0;walking
117;00:01:50;0;0;0;-1,152742;1,079393;0,1619496;0;0;0;walking
118;00:01:51;0;0;0;-1,14536;1,079087;0,1562673;0;0;0;walking
119;00:01:52;0;0;0;-1,137572;1,079249;0,1508738;0;0;0;walking
120;00:01:53;0;0;0;-1,130138;1,079098;0,1453151;0;0;0;walking
121;00:01:54;0;0;0;-1,122958;1,078939;0,1398288;0;0;0;walking
122;00:01:56;0;0;0;-1,113278;1,080433;0,1354633;0;0;0;walking
123;00:01:57;0;0;0;-1,105355;1,080805;0,1303863;0;0;0;walking
124;00:01:58;0;0;0;-1,097374;1,081278;0,1255213;0;0;0;walking
125;00:01:59;0;0;0;-1,088397;1,082816;0,1213285;0;0;0;walking
126;00:01:60;0;0;0;-1,078882;1,085008;0,117076;0;0;0;walking
127;00:01:61;0;0;0;-1,070692;1,086631;0,1123375;0;0;0;walking
128;00:01:62;0;0;0;-1,061702;1,089224;0,1082977;0;0;0;walking
129;00:01:63;0;0;0;-1,053358;1,091601;0,1039121;0;0;0;walking
130;00:01:64;0;0;0;-1,045499;1,093628;0,09945983;0;0;0;walking
131;00:01:66;0;0;0;-1,037684;1,09612;0,0954861;0;0;0;walking
132;00:01:67;0;0;0;-1,028725;1,099277;0,09200257;0;0;0;walking
133;00:01:68;0;0;0;-1,021333;1,10141;0,08771431;0;0;0;walking
134;00:01:69;0;0;0;-1,014212;1,103741;0,08318037;0;0;0;walking
135;00:01:70;0;0;0;-1,006147;1,106537;0,07881886;0;0;0;walking
136;00:01:71;0;0;0;-0,999521;1,108804;0,07411116;0;0;0;walking
137;00:01:72;0;0;0;-0,9932796;1,11126;0,06928974;0;0;0;walking
138;00:01:73;0;0;0;-0,9897555;1,112145;0,06296366;0;0;0;walking
139;00:01:75;0;0;0;-0,9835858;1,115251;0,05812502;0;0;0;walking
140;00:01:76;0;0;0;-0,9773103;1,118138;0,05363041;0;0;0;walking
141;00:01:77;0;0;0;-0,9755909;1,11778;0,04679161;0;0;0;walking
142;00:01:78;0;0;0;-0,9694843;1,12078;0,04250324;0;0;0;walking
143;00:01:79;0;0;0;-0,9636469;1,12331;0,03850049;0;0;0;walking
144;00:01:80;0;0;0;-0,9582409;1,125342;0,03405058;0;0;0;walking
145;00:01:81;0;0;0;-0,9527785;1,127821;0,0299105;0;0;0;walking
146;00:01:82;0;0;0;-0,9474616;1,129946;0,02605391;0;0;0;walking
147;00:01:83;0;0;0;-0,9425337;1,131537;0,02180374;0;0;0;walking
148;00:01:85;0;0;0;-0,9376185;1,133149;0,01789993;0;0;0;walking
149;00:01:86;0;0;0;-0,9328343;1,134312;0,01400912;0;0;0;walking
150;00:01:87;0;0;0;-0,9280088;1,135143;0,009902656;0;0;0;walking
151;00:01:88;0;0;0;-0,9231035;1,135858;0,006014049;0;0;0;walking
152;00:01:89;0;0;0;-0,9182917;1,13617;0,002264202;0;0;0;walking
153;00:01:90;0;0;0;-0,913361;1,135891;-0,001495838;0;0;0;walking
154;00:01:92;0;0;0;-0,9082576;1,136226;-0,005128324;0;0;0;walking
155;00:01:93;0;0;0;-0,9032871;1,135836;-0,00848192;0;0;0;walking
156;00:01:94;0;0;0;-0,8987608;1,135025;-0,01231056;0;0;0;walking
157;00:01:95;0;0;0;-0,893402;1,134404;-0,01545227;0;0;0;walking
158;00:01:96;0;0;0;-0,8882315;1,133827;-0,01868284;0;0;0;walking
159;00:01:97;0;0;0;-0,8831162;1,132774;-0,02172869;0;0;0;walking
160;00:01:98;0;0;0;-0,8775306;1,13182;-0,02446741;0;0;0;walking
161;00:02:00;0;0;0;-0,8720633;1,130501;-0,02706981;0;0;0;walking
162;00:02:01;0;0;0;-0,8663067;1,129251;-0,02938128;0;0;0;walking
163;00:02:02;0;0;0;-0,8603967;1,127766;-0,03150517;0;0;0;walking
164;00:02:03;0;0;0;-0,8546275;1,126329;-0,03348064;0;0;0;walking
165;00:02:04;0;0;0;-0,8485726;1,124789;-0,03491122;0;0;0;walking
166;00:02:05;0;0;0;-0,8423865;1,123157;-0,03620571;0;0;0;walking
167;00:02:06;0;0;0;-0,83618;1,121496;-0,03730023;0;0;0;walking
168;00:02:07;0;0;0;-0,8301959;1,119607;-0,0382604;0;0;0;walking
169;00:02:08;0;0;0;-0,8236686;1,117961;-0,03901607;0;0;0;walking
170;00:02:10;0;0;0;-0,8170245;1,116096;-0,0390678;0;0;0;walking
171;00:02:11;0;0;0;-0,8103182;1,114229;-0,03910565;0;0;0;walking
172;00:02:12;0;0;0;-0,802789;1,11247;-0,03854018;0;0;0;walking
173;00:02:13;0;0;0;-0,7950857;1,110704;-0,03767198;0;0;0;walking
174;00:02:14;0;0;0;-0,7867116;1,109102;-0,03621447;0;0;0;walking
175;00:02:15;0;0;0;-0,7779491;1,107393;-0,03480715;0;0;0;walking
176;00:02:16;0;0;0;-0,7690994;1,105496;-0,03306764;0;0;0;walking
177;00:02:17;0;0;0;-0,7596492;1,103489;-0,03078973;0;0;0;walking
178;00:02:19;0;0;0;-0,7491528;1,10172;-0,02775109;0;0;0;walking
179;00:02:20;0;0;0;-0,739334;1,099979;-0,02485031;0;0;0;walking
180;00:02:21;0;0;0;-0,7295299;1,098292;-0,02168888;0;0;0;walking
181;00:02:22;0;0;0;-0,7187392;1,096903;-0,01800752;0;0;0;walking
182;00:02:23;0;0;0;-0,7087448;1,095405;-0,01425248;0;0;0;walking
183;00:02:24;0;0;0;-0,6986808;1,094164;-0,01007593;0;0;0;walking
184;00:02:25;0;0;0;-0,6879921;1,092961;-0,00604862;0;0;0;walking
185;00:02:26;0;0;0;-0,6780216;1,091875;-0,001481593;0;0;0;walking
186;00:02:27;0;0;0;-0,6681255;1,090821;0,003148079;0;0;0;walking
187;00:02:29;0;0;0;-0,6575699;1,0898;0,008538187;0;0;0;walking
188;00:02:30;0;0;0;-0,6477824;1,089175;0,01389879;0;0;0;walking
189;00:02:31;0;0;0;-0,6376696;1,088965;0,01951063;0;0;0;walking
190;00:02:32;0;0;0;-0,6269754;1,088648;0,02515036;0;0;0;walking
191;00:02:33;0;0;0;-0,6171113;1,088678;0,03110677;0;0;0;walking
192;00:02:34;0;0;0;-0,6067057;1,089399;0,03784519;0;0;0;walking
193;00:02:35;0;0;0;-0,5967599;1,089752;0,04372573;0;0;0;walking
194;00:02:36;0;0;0;-0,5871155;1,090007;0,04979002;0;0;0;walking
195;00:02:38;0;0;0;-0,5773894;1,090819;0,05595863;0;0;0;walking
196;00:02:39;0;0;0;-0,5672446;1,091306;0,06195062;0;0;0;walking
197;00:02:40;0;0;0;-0,5580738;1,092304;0,06799746;0;0;0;walking
198;00:02:41;0;0;0;-0,5488333;1,093592;0,0738641;0;0;0;walking
199;00:02:42;0;0;0;-0,5395037;1,095043;0,0797053;0;0;0;walking
200;00:02:43;0;0;0;-0,5310973;1,096554;0,08551162;0;0;0;walking
201;00:02:44;0;0;0;-0,5219488;1,098413;0,09167099;0;0;0;walking
202;00:02:45;0;0;0;-0,5134728;1,099872;0,09681308;0;0;0;walking
203;00:02:46;0;0;0;-0,5054287;1,101084;0,1021127;0;0;0;walking
204;00:02:48;0;0;0;-0,4970078;1,102251;0,1072331;0;0;0;walking
205;00:02:49;0;0;0;-0,4889481;1,103463;0,1116808;0;0;0;walking
206;00:02:50;0;0;0;-0,4813752;1,104564;0,11602;0;0;0;walking
207;00:02:51;0;0;0;-0,4735925;1,105676;0,120189;0;0;0;walking
208;00:02:52;0;0;0;-0,4654076;1,106627;0,1242195;0;0;0;walking
209;00:02:53;0;0;0;-0,4579017;1,10723;0,1280048;0;0;0;walking
210;00:02:54;0;0;0;-0,449842;1,107928;0,1321805;0;0;0;walking
211;00:02:55;0;0;0;-0,4419752;1,108383;0,1356238;0;0;0;walking
212;00:02:57;0;0;0;-0,4346265;1,108479;0,1391007;0;0;0;walking
213;00:02:58;0;0;0;-0,4269036;1,108905;0,1430303;0;0;0;walking
214;00:02:59;0;0;0;-0,419567;1,109282;0,146328;0;0;0;walking
215;00:02:60;0;0;0;-0,4128851;1,109503;0,1498007;0;0;0;walking
216;00:02:61;0;0;0;-0,4060019;1,109732;0,1534348;0;0;0;walking
217;00:02:62;0;0;0;-0,3994418;1,109894;0,1568244;0;0;0;walking
218;00:02:63;0;0;0;-0,3931967;1,109811;0,1603741;0;0;0;walking
219;00:02:64;0;0;0;-0,3864157;1,110021;0,1644505;0;0;0;walking
220;00:02:65;0;0;0;-0,3799016;1,109734;0,1681465;0;0;0;walking
221;00:02:67;0;0;0;-0,3735902;1,109345;0,1719894;0;0;0;walking
222;00:02:68;0;0;0;-0,3669388;1,109213;0,1763463;0;0;0;walking
223;00:02:69;0;0;0;-0,3604746;1,108804;0,1803328;0;0;0;walking
224;00:02:70;0;0;0;-0,3543714;1,108098;0,1846129;0;0;0;walking
225;00:02:71;0;0;0;-0,3478397;1,107459;0,1892332;0;0;0;walking
226;00:02:72;0;0;0;-0,3414783;1,106908;0,1937391;0;0;0;walking
227;00:02:73;0;0;0;-0,3352537;1,106253;0,1984434;0;0;0;walking
228;00:02:74;0;0;0;-0,3287733;1,106017;0,2036506;0;0;0;walking
229;00:02:76;0;0;0;-0,3223795;1,10576;0,2088769;0;0;0;walking
230;00:02:77;0;0;0;-0,3159806;1,105837;0,214565;0;0;0;walking
231;00:02:78;0;0;0;-0,3097945;1,105687;0,220123;0;0;0;walking
232;00:02:79;0;0;0;-0,3035468;1,105661;0,2258548;0;0;0;walking
233;00:02:80;0;0;0;-0,2973599;1,105802;0,232082;0;0;0;walking
234;00:02:81;0;0;0;-0,2913251;1,105568;0,2382828;0;0;0;walking
235;00:02:82;0;0;0;-0,2853304;1,105646;0,2445105;0;0;0;walking
236;00:02:83;0;0;0;-0,2797621;1,105779;0,2509664;0;0;0;walking
237;00:02:84;0;0;0;-0,2740469;1,106074;0,2576286;0;0;0;walking
238;00:02:86;0;0;0;-0,2687947;1,106498;0,2641652;0;0;0;walking
239;00:02:87;0;0;0;-0,2636836;1,107174;0,2709433;0;0;0;walking
240;00:02:88;0;0;0;-0,2589269;1,107343;0,2775344;0;0;0;walking
241;00:02:89;0;0;0;-0,2541845;1,10773;0,2840113;0;0;0;walking
242;00:02:90;0;0;0;-0,2494709;1,108143;0,2908887;0;0;0;walking
243;00:02:91;0;0;0;-0,2453673;1,108495;0,2975935;0;0;0;walking
244;00:02:92;0;0;0;-0,2411774;1,109162;0,3042084;0;0;0;walking
245;00:02:93;0;0;0;-0,237036;1,110136;0,3111768;0;0;0;walking
246;00:02:94;0;0;0;-0,2333375;1,110728;0,3179112;0;0;0;walking
247;00:02:96;0;0;0;-0,2299578;1,111714;0,3244786;0;0;0;walking
248;00:02:97;0;0;0;-0,2269284;1,112807;0,3312449;0;0;0;walking
249;00:02:98;0;0;0;-0,2243164;1,113527;0,3377621;0;0;0;walking
250;00:02:99;0;0;0;-0,2218807;1,114307;0,3440194;0;0;0;walking
251;00:03:00;0;0;0;-0,2201219;1,115047;0,3503253;0;0;0;walking
252;00:03:01;0;0;0;-0,2186891;1,115565;0,356371;0;0;0;walking
253;00:03:02;0;0;0;-0,2177517;1,1159;0,3620721;0;0;0;walking
254;00:03:03;0;0;0;-0,217016;1,116307;0,3680696;0;0;0;walking
255;00:03:05;0;0;0;-0,2167076;1,116293;0,3738356;0;0;0;walking
256;00:03:06;0;0;0;-0,2169571;1,116032;0,3792126;0;0;0;walking
257;00:03:07;0;0;0;-0,2175717;1,116127;0,3847448;0;0;0;walking
258;00:03:08;0;0;0;-0,2181453;1,115954;0,3901415;0;0;0;walking
259;00:03:09;0;0;0;-0,2199653;1,11551;0,3951834;0;0;0;walking
260;00:03:10;0;0;0;-0,2215613;1,11568;0,4003909;0;0;0;walking
261;00:03:11;0;0;0;-0,2234654;1,115865;0,4054698;0;0;0;walking
262;00:03:12;0;0;0;-0,2264239;1,115712;0,4099083;0;0;0;walking
263;00:03:13;0;0;0;-0,2291094;1,116098;0,4145611;0;0;0;walking
264;00:03:15;0;0;0;-0,2323512;1,116632;0,4187563;0;0;0;walking
265;00:03:16;0;0;0;-0,2361498;1,116627;0,4225433;0;0;0;walking
266;00:03:17;0;0;0;-0,2401916;1,11722;0,4261369;0;0;0;walking
267;00:03:18;0;0;0;-0,2445718;1,117911;0,429461;0;0;0;walking
268;00:03:19;0;0;0;-0,2494582;1,118169;0,4324847;0;0;0;walking
269;00:03:20;0;0;0;-0,2544916;1,118958;0,4350843;0;0;0;walking
270;00:03:21;0;0;0;-0,2596233;1,119902;0,4375012;0;0;0;walking
271;00:03:22;0;0;0;-0,2655499;1,120449;0,4393475;0;0;0;walking
272;00:03:24;0;0;0;-0,2713207;1,121396;0,4409027;0;0;0;walking
273;00:03:25;0;0;0;-0,2770625;1,122363;0,442353;0;0;0;walking
274;00:03:26;0;0;0;-0,283599;1,122917;0,4433196;0;0;0;walking
275;00:03:27;0;0;0;-0,2897816;1,123768;0,4442241;0;0;0;walking
276;00:03:28;0;0;0;-0,296225;1,124689;0,4446252;0;0;0;walking
277;00:03:29;0;0;0;-0,3031137;1,125174;0,4448177;0;0;0;walking
278;00:03:30;0;0;0;-0,309705;1,125898;0,4449334;0;0;0;walking
279;00:03:31;0;0;0;-0,3164463;1,12662;0,444686;0;0;0;walking
280;00:03:32;0;0;0;-0,3236837;1,126841;0,4443319;0;0;0;walking
281;00:03:34;0;0;0;-0,3298072;1,128197;0,4438149;0;0;0;walking
282;00:03:35;0;0;0;-0,3366792;1,12845;0,4427209;0;0;0;walking
283;00:03:36;0;0;0;-0,3445808;1,127512;0,4413993;0;0;0;walking
284;00:03:37;0;0;0;-0,3508421;1,128316;0,4401804;0;0;0;walking
285;00:03:38;0;0;0;-0,3575759;1,12816;0,4385462;0;0;0;walking
286;00:03:39;0;0;0;-0,3654774;1,127232;0,4366741;0;0;0;walking
287;00:03:40;0;0;0;-0,3723087;1,127291;0,4349247;0;0;0;walking
288;00:03:41;0;0;0;-0,3792322;1,127085;0,4328099;0;0;0;walking
289;00:03:43;0;0;0;-0,3864335;1,126648;0,4304476;0;0;0;walking
290;00:03:44;0;0;0;-0,3933275;1,126329;0,4280638;0;0;0;walking
291;00:03:45;0;0;0;-0,3997929;1,125833;0,4254369;0;0;0;walking
292;00:03:46;0;0;0;-0,4065843;1,125381;0,4227548;0;0;0;walking
293;00:03:47;0;0;0;-0,4131134;1,124958;0,4198367;0;0;0;walking
294;00:03:48;0;0;0;-0,4192474;1,124302;0,4169818;0;0;0;walking
295;00:03:49;0;0;0;-0,4258884;1,123792;0,4142269;0;0;0;walking
296;00:03:50;0;0;0;-0,4324719;1,123234;0,4111078;0;0;0;walking
297;00:03:51;0;0;0;-0,4387242;1,122806;0,4082438;0;0;0;walking
298;00:03:53;0;0;0;-0,4452659;1,122315;0,4051666;0;0;0;walking
299;00:03:54;0;0;0;-0,4517695;1,121814;0,402088;0;0;0;walking
300;00:03:55;0;0;0;-0,4582109;1,121458;0,3992997;0;0;0;walking
301;00:03:56;0;0;0;-0,4648647;1,120927;0,3961438;0;0;0;walking
302;00:03:57;0;0;0;-0,4713968;1,120623;0,393049;0;0;0;walking
303;00:03:58;0;0;0;-0,4779068;1,120371;0,3901657;0;0;0;walking
304;00:03:59;0;0;0;-0,4846987;1,119995;0,3869051;0;0;0;walking
305;00:03:60;0;0;0;-0,4915005;1,119702;0,3837166;0;0;0;walking
306;00:03:62;0;0;0;-0,4984992;1,11954;0,3808549;0;0;0;walking
307;00:03:63;0;0;0;-0,5056285;1,119271;0,3776631;0;0;0;walking
308;00:03:64;0;0;0;-0,5129383;1,118951;0,374457;0;0;0;walking
309;00:03:65;0;0;0;-0,5204873;1,1189;0,3716737;0;0;0;walking
310;00:03:66;0;0;0;-0,5280997;1,118756;0,3685731;0;0;0;walking
311;00:03:67;0;0;0;-0,535907;1,118677;0,3655029;0;0;0;walking
312;00:03:68;0;0;0;-0,5440656;1,118839;0,3627574;0;0;0;walking
313;00:03:69;0;0;0;-0,5522058;1,119066;0,359568;0;0;0;walking
314;00:03:70;0;0;0;-0,5606607;1,119485;0,356288;0;0;0;walking
315;00:03:72;0;0;0;-0,5693026;1,120069;0,3532105;0;0;0;walking
316;00:03:73;0;0;0;-0,5777146;1,120587;0,3497725;0;0;0;walking
317;00:03:74;0;0;0;-0,5864488;1,12107;0,3461426;0;0;0;walking
318;00:03:75;0;0;0;-0,5953149;1,121734;0,3427691;0;0;0;walking
319;00:03:76;0;0;0;-0,6038517;1,122277;0,3390453;0;0;0;walking
320;00:03:77;0;0;0;-0,6126177;1,122685;0,3352988;0;0;0;walking
321;00:03:78;0;0;0;-0,6214391;1,123154;0,3318776;0;0;0;walking
322;00:03:79;0;0;0;-0,6300188;1,123543;0,3281224;0;0;0;walking
323;00:03:80;0;0;0;-0,6388997;1,123634;0,3242399;0;0;0;walking
324;00:03:82;0;0;0;-0,6476773;1,123928;0,3207445;0;0;0;walking
325;00:03:83;0;0;0;-0,6562886;1,124034;0,3169578;0;0;0;walking
326;00:03:84;0;0;0;-0,6649585;1,123918;0,3131362;0;0;0;walking
327;00:03:85;0;0;0;-0,6735677;1,123915;0,3096392;0;0;0;walking
328;00:03:86;0;0;0;-0,6818821;1,123731;0,30597;0;0;0;walking
329;00:03:87;0;0;0;-0,6903424;1,123407;0,3021709;0;0;0;walking
330;00:03:88;0;0;0;-0,6987301;1,123078;0,2987067;0;0;0;walking
331;00:03:89;0;0;0;-0,7066633;1,122751;0,2950857;0;0;0;walking
332;00:03:91;0;0;0;-0,7147117;1,122384;0,2914417;0;0;0;walking
333;00:03:92;0;0;0;-0,7226964;1,121912;0,2881804;0;0;0;walking
334;00:03:93;0;0;0;-0,7301749;1,121482;0,2847471;0;0;0;walking
335;00:03:94;0;0;0;-0,7379283;1,120826;0,281349;0;0;0;walking
336;00:03:95;0;0;0;-0,7455486;1,120376;0,2782438;0;0;0;walking
337;00:03:96;0;0;0;-0,7525742;1,119952;0,2751781;0;0;0;walking
338;00:03:97;0;0;0;-0,7598845;1,119475;0,2722165;0;0;0;walking
339;00:03:98;0;0;0;-0,7669744;1,118982;0,2694475;0;0;0;walking
340;00:03:99;0;0;0;-0,7736859;1,11851;0,266591;0;0;0;walking
341;00:04:01;0;0;0;-0,7805551;1,117966;0,2638581;0;0;0;walking
342;00:04:02;0;0;0;-0,787248;1,11759;0,2613812;0;0;0;walking
343;00:04:03;0;0;0;-0,7935598;1,117284;0,2590994;0;0;0;walking
344;00:04:04;0;0;0;-0,8002696;1,116888;0,256905;0;0;0;walking
345;00:04:05;0;0;0;-0,806811;1,116635;0,2550714;0;0;0;walking
346;00:04:06;0;0;0;-0,8132929;1,116376;0,2532703;0;0;0;walking
347;00:04:07;0;0;0;-0,8199874;1,116148;0,251802;0;0;0;walking
348;00:04:08;0;0;0;-0,8267019;1,115957;0,2504796;0;0;0;walking
349;00:04:10;0;0;0;-0,8333045;1,1158;0,2491549;0;0;0;walking
350;00:04:11;0;0;0;-0,8399103;1,115599;0,2480255;0;0;0;walking
351;00:04:12;0;0;0;-0,8465024;1,115554;0,24705;0;0;0;walking
352;00:04:13;0;0;0;-0,8530482;1,115492;0,2460576;0;0;0;walking
353;00:04:14;0;0;0;-0,8598055;1,115147;0,2451264;0;0;0;walking
354;00:04:15;0;0;0;-0,8664429;1,115052;0,2444587;0;0;0;walking
355;00:04:16;0;0;0;-0,8733047;1,114919;0,2440026;0;0;0;walking
356;00:04:17;0;0;0;-0,8803345;1,114842;0,2438856;0;0;0;walking
357;00:04:18;0;0;0;-0,8875345;1,11487;0,2438328;0;0;0;walking
358;00:04:20;0;0;0;-0,8948585;1,115075;0,2438379;0;0;0;walking
359;00:04:21;0;0;0;-0,9024704;1,115381;0,2438746;0;0;0;walking
360;00:04:22;0;0;0;-0,9100686;1,116002;0,2439976;0;0;0;walking
361;00:04:23;0;0;0;-0,9179621;1,116934;0,2442037;0;0;0;walking
362;00:04:24;0;0;0;-0,9260116;1,117692;0,2443359;0;0;0;walking
363;00:04:25;0;0;0;-0,9339713;1,118815;0,2449304;0;0;0;walking
364;00:04:26;0;0;0;-0,9423034;1,120051;0,2456095;0;0;0;walking
365;00:04:27;0;0;0;-0,9504215;1,12135;0,2464467;0;0;0;walking
366;00:04:29;0;0;0;-0,958647;1,122721;0,2475759;0;0;0;walking
367;00:04:30;0;0;0;-0,9672791;1,12399;0,2484955;0;0;0;walking
368;00:04:31;0;0;0;-0,9756821;1,125133;0,2496634;0;0;0;walking
369;00:04:32;0;0;0;-0,9841917;1,126248;0,2510102;0;0;0;walking
370;00:04:33;0;0;0;-0,9928844;1,127262;0,2524435;0;0;0;walking
371;00:04:34;0;0;0;-1,001473;1,127952;0,2539558;0;0;0;walking
372;00:04:35;0;0;0;-1,010274;1,128925;0,255529;0;0;0;walking
373;00:04:36;0;0;0;-1,019346;1,12987;0,2571905;0;0;0;walking
374;00:04:38;0;0;0;-1,028243;1,130717;0,2590539;0;0;0;walking
375;00:04:39;0;0;0;-1,037201;1,131754;0,2610872;0;0;0;walking
376;00:04:40;0;0;0;-1,046239;1,132824;0,2632434;0;0;0;walking
377;00:04:41;0;0;0;-1,055032;1,133714;0,2655851;0;0;0;walking
