Frame ID; Time; Collision Count; Red Mushroom Count; Brown Mushroom Count; RL Position X; RL Position Y; RL Position Z; Game Position X; Game Position Y; Game Position Z; Navigation State
1;00:00:02;0;0;0;0;0;0;0;0;0
2;00:00:04;0;0;0;0;0;0;0;0;0
3;00:00:14;0;0;0;0;0;0;0;0;0
4;00:00:22;0;0;0;-1,981968;1,129416;0,001702905;0;0;0
5;00:00:23;0;0;0;-1,991387;1,142328;0,01189953;0;0;0
6;00:00:24;0;0;0;-1,99811;1,148747;0,0161835;0;0;0
7;00:00:25;0;0;0;-1,995691;1,146673;0,01468289;0;0;0
8;00:00:27;0;0;0;-1,996587;1,147528;0,01472181;0;0;0
9;00:00:27;0;0;0;-1,99704;1,148609;0,0151028;0;0;0
10;00:00:28;0;0;0;-1,997863;1,149434;0,01532853;0;0;0
11;00:00:29;0;0;0;-1,998453;1,150402;0,01547277;0;0;0
12;00:00:30;0;0;0;-1,999181;1,151359;0,01575208;0;0;0
13;00:00:31;0;0;0;-1,999524;1,152607;0,01623309;0;0;0
14;00:00:32;0;0;0;-2,000156;1,153458;0,01667899;0;0;0
15;00:00:33;0;0;0;-2,000893;1,154193;0,01693088;0;0;0
16;00:00:34;0;0;0;-2,001105;1,155087;0,01721293;0;0;0
17;00:00:36;0;0;0;-2,001697;1,155838;0,01729727;0;0;0
18;00:00:37;0;0;0;-2,002406;1,156596;0,01731783;0;0;0
19;00:00:38;0;0;0;-2,002506;1,157556;0,01749742;0;0;0
20;00:00:39;0;0;0;-2,003098;1,158174;0,01778907;0;0;0
21;00:00:40;0;0;0;-2,003682;1,158711;0,01786906;0;0;0
22;00:00:41;0;0;0;-2,003662;1,1592;0,01808411;0;0;0
23;00:00:42;0;0;0;-2,004181;1,159528;0,018098;0;0;0
24;00:00:43;0;0;0;-2,004725;1,159813;0,01808542;0;0;0
25;00:00:44;0;0;0;-2,00511;1,159971;0,01803112;0;0;0
26;00:00:46;0;0;0;-2,005493;1,160172;0,01799351;0;0;0
27;00:00:47;0;0;0;-2,006054;1,160317;0,01785117;0;0;0
